!	-0.06535080444518163	5.274755349145796	12058
1935	0.5238095238095238	7.714285714285714	21
1936	0.5121951219512195	7.2926829268292686	41
1937	0.15789473684210525	6.473684210526316	19
1938	0.4	7.0	20
1939	0.5217391304347826	7.434782608695652	46
1940	0.49019607843137253	7.215686274509804	51
1940s	0.2	5.92	25
1941	0.3333333333333333	7.238095238095238	21
1942	0.44	7.16	25
1943	0.5	7.041666666666667	24
1944	0.2	6.685714285714286	35
1945	0.7435897435897436	8.0	39
1946	0.5652173913043478	7.521739130434782	23
1947	0.5384615384615384	7.3076923076923075	13
1948	0.3333333333333333	7.166666666666667	24
1949	0.5	7.041666666666667	24
1950	0.3695652173913043	6.467391304347826	92
1950s	0.09859154929577464	6.070422535211268	71
1951	0.6	7.28	25
1952	0.2857142857142857	6.071428571428571	14
1953	0.7692307692307693	7.423076923076923	26
1954	0.2222222222222222	6.277777777777778	18
1955	0.41935483870967744	6.290322580645161	31
1956	0.75	8.125	16
1957	0.47368421052631576	7.2631578947368425	19
1958	0.7	7.3	20
1959	0.5	7.142857142857143	28
1960	0.2	6.181818181818182	55
1960s	-0.13513513513513514	5.0	37
1961	0.45454545454545453	7.454545454545454	11
1962	0.058823529411764705	6.0	17
1963	-0.047619047619047616	5.571428571428571	21
1964	0.7894736842105263	7.842105263157895	19
1965	0.21739130434782608	6.086956521739131	23
1966	0.45454545454545453	6.7272727272727275	22
1967	0.42857142857142855	6.904761904761905	21
1968	-0.11627906976744186	4.976744186046512	43
1969	0.2	6.571428571428571	35
1970	-0.08641975308641975	5.098765432098766	81
1970s	0.0	5.771428571428571	70
1971	0.21739130434782608	6.282608695652174	46
1972	0.2727272727272727	6.454545454545454	44
1973	-0.1282051282051282	5.538461538461538	39
1974	0.2571428571428571	6.6	35
1975	0.16666666666666666	6.541666666666667	24
1976	0.13513513513513514	6.216216216216216	37
1977	0.07142857142857142	5.535714285714286	28
1978	0.0967741935483871	5.67741935483871	31
1979	0.0	5.681818181818182	44
1980	0.1282051282051282	5.923076923076923	78
1980s	-0.20634920634920634	5.126984126984127	63
1981	0.0	5.619047619047619	42
1982	0.0	5.045454545454546	22
1983	0.1794871794871795	6.3076923076923075	39
1984	0.4	7.1	40
1985	-0.3333333333333333	4.8	30
1986	0.40540540540540543	6.702702702702703	37
1987	0.4222222222222222	7.155555555555556	45
1988	0.3142857142857143	6.257142857142857	35
1989	-0.07317073170731707	5.512195121951219	41
1990	0.29411764705882354	6.294117647058823	68
1990s	-0.11764705882352941	5.382352941176471	34
1991	0.28205128205128205	6.538461538461538	39
1992	0.06666666666666667	5.733333333333333	30
1993	0.0	5.631578947368421	38
1994	0.28205128205128205	6.641025641025641	39
1995	0.2631578947368421	6.526315789473684	38
1996	0.32142857142857145	6.857142857142857	56
1997	0.14285714285714285	5.979591836734694	49
1998	0.0	5.533333333333333	30
1999	-0.03571428571428571	5.642857142857143	56
19th	0.2	6.35	40
1st	-0.0625	5.5	64
2	-0.3342716396903589	4.412385643912738	1421
20	-0.1239193083573487	5.072046109510087	347
200	-0.0625	5.4375	32
2000	-0.0989010989010989	5.032967032967033	91
2001	0.3076923076923077	6.384615384615385	78
2002	0.19402985074626866	6.208955223880597	67
2003	-0.08695652173913043	5.282608695652174	46
2004	0.3090909090909091	6.218181818181818	55
2005	0.3559322033898305	6.610169491525424	59
2006	0.34782608695652173	6.815217391304348	92
2007	0.10344827586206896	5.913793103448276	58
2008	0.1724137931034483	5.793103448275862	29
2009	0.28	7.04	25
20s	0.05263157894736842	5.894736842105263	19
20th	0.35714285714285715	6.642857142857143	56
21	0.2413793103448276	6.344827586206897	29
21st	0.4117647058823529	6.588235294117647	34
22	0.1111111111111111	6.527777777777778	36
23	0.2727272727272727	6.818181818181818	22
24	0.09859154929577464	5.746478873239437	71
25	0.13636363636363635	6.159090909090909	88
250	-0.058823529411764705	5.411764705882353	17
26	0.3333333333333333	7.166666666666667	18
27	0.23076923076923078	5.961538461538462	26
28	-0.08333333333333333	5.375	24
2nd	0.12195121951219512	6.0	41
3	-0.3333333333333333	4.57556270096463	933
30	-0.2483221476510067	4.6375838926174495	298
300	-0.26666666666666666	4.533333333333333	30
3000	-0.47368421052631576	3.473684210526316	38
30s	0.21052631578947367	6.2105263157894735	38
31	-0.3333333333333333	4.666666666666667	15
33	0.2727272727272727	6.7727272727272725	22
34	0.09090909090909091	5.181818181818182	11
35	-0.024390243902439025	5.658536585365853	41
36	0.3333333333333333	7.0	12
360	-0.5	3.75	12
3d	-0.043478260869565216	5.326086956521739	46
3rd	-0.02702702702702703	5.5675675675675675	37
4	-0.3537519142419602	4.807044410413476	653
40	0.022222222222222223	5.55	180
400	0.23076923076923078	6.153846153846154	13
40s	0.16279069767441862	6.3023255813953485	43
42	0.23076923076923078	6.3076923076923075	13
44	-0.23076923076923078	4.076923076923077	13
45	-0.5087719298245614	3.6315789473684212	57
47	-0.07692307692307693	5.615384615384615	13
48	0.2	6.4	15
4th	0.0625	5.0	32
5	-0.12445095168374817	5.083455344070278	683
50	-0.13793103448275862	5.012931034482759	232
500	-0.3684210526315789	4.7894736842105265	19
50s	-0.017543859649122806	5.701754385964913	57
54	0.38461538461538464	7.0	13
56	0.6923076923076923	8.076923076923077	13
5th	0.2222222222222222	6.333333333333333	18
6	-0.11743772241992882	4.98220640569395	281
60	-0.024691358024691357	5.407407407407407	162
60s	0.11627906976744186	5.988372093023256	86
64	0.5	7.8125	16
666	-1.0	2.7142857142857144	14
68	0.38461538461538464	7.230769230769231	13
6th	0.125	5.75	16
7	0.4611872146118721	6.257990867579909	438
70	0.1308411214953271	6.014018691588785	214
700	-0.1111111111111111	5.722222222222222	18
70s	0.05511811023622047	5.724409448818897	127
73	0.8	8.233333333333333	30
75	-0.3617021276595745	4.404255319148936	47
77	-0.38461538461538464	4.076923076923077	13
8	0.4497816593886463	6.622270742358078	458
80	-0.08417508417508418	5.296296296296297	297
80s	0.07006369426751592	5.75796178343949	157
83	-0.06666666666666667	5.6	15
84	-0.5384615384615384	4.153846153846154	13
85	-0.1724137931034483	4.482758620689655	29
86	-0.375	4.4375	16
89	-0.45454545454545453	4.0	11
8th	-0.42857142857142855	3.9285714285714284	14
9	0.3442622950819672	6.693989071038251	366
90	-0.22509225092250923	4.793357933579336	271
90s	0.37254901960784315	6.627450980392157	51
911	-0.2857142857142857	4.214285714285714	14
95	-0.12	4.72	25
98	-0.14285714285714285	5.190476190476191	21
99	-0.3939393939393939	4.090909090909091	66
:	-0.03174916190100572	5.372904752514297	5071
;	0.0870712401055409	5.710642040457344	3411
<	-0.8461538461538461	1.8076923076923077	26
=	0.6151603498542274	8.174927113702624	343
>	-0.2727272727272727	4.418181818181818	55
?	-0.4096757591353577	4.0	7772
@	0.08108108108108109	5.864864864864865	37
[	-0.3333333333333333	4.090909090909091	33
]	-0.1	4.875	40
^	-0.2631578947368421	4.315789473684211	19
_	0.21810699588477367	6.037037037037037	243
`	0.006060606060606061	5.684848484848485	495
aag	-0.8181818181818182	2.5454545454545454	11
aaron	-0.05263157894736842	5.7368421052631575	19
ab	0.6363636363636364	7.090909090909091	11
abandon	0.3076923076923077	6.038461538461538	26
abandoned	-0.0425531914893617	5.361702127659575	94
abbott	0.36363636363636365	6.2727272727272725	22
abby	1.0	8.133333333333333	15
abc	0.5636363636363636	7.709090909090909	55
abducted	-0.16666666666666666	4.75	12
abe	0.23076923076923078	6.076923076923077	13
abhay	1.0	8.2	15
abigail	0.7	6.65	20
abilities	0.11538461538461539	5.711538461538462	52
ability	-0.027522935779816515	5.440366972477064	218
able	0.20330578512396694	6.107438016528926	605
ably	0.7333333333333333	7.6	15
aboard	0.05263157894736842	5.842105263157895	19
abominable	-0.42857142857142855	4.142857142857143	14
abomination	-1.0	1.3125	16
aboriginal	0.6363636363636364	7.636363636363637	11
aborigines	1.0	8.272727272727273	11
aborted	-0.23076923076923078	4.923076923076923	13
abortion	-0.76	2.56	25
abound	-0.4782608695652174	3.5652173913043477	23
abraham	0.3617021276595745	6.340425531914893	47
abrasive	-0.2727272727272727	5.2727272727272725	11
abroad	-0.2727272727272727	4.7727272727272725	22
abrupt	0.0	5.264705882352941	34
abruptly	-0.35714285714285715	4.535714285714286	28
absence	0.17857142857142858	6.142857142857143	56
absent	-0.2558139534883721	4.790697674418604	43
absolute	-0.1497005988023952	5.023952095808383	167
absolutely	-0.09114927344782034	5.178335535006605	757
absorbed	0.22580645161290322	6.032258064516129	31
absorbing	0.5625	7.28125	32
abstract	0.3	6.85	20
absurd	-0.47878787878787876	3.9575757575757575	165
absurdity	-0.2	4.6	35
absurdly	0.16666666666666666	5.916666666666667	12
abu	1.0	8.5	30
abundance	0.0	5.277777777777778	18
abuse	-0.10679611650485436	4.87378640776699	103
abused	0.21951219512195122	6.048780487804878	41
abusive	-0.043478260869565216	5.130434782608695	46
abysmal	-0.7142857142857143	2.877551020408163	49
academic	0.0	5.357142857142857	14
academy	0.16556291390728478	6.298013245033113	151
accent	-0.3670886075949367	4.2405063291139244	237
accents	-0.38613861386138615	3.792079207920792	101
accept	0.15584415584415584	6.012987012987013	154
acceptable	-0.1875	4.671875	64
acceptance	0.4482758620689655	6.896551724137931	29
accepted	0.014084507042253521	5.28169014084507	71
accepting	0.11764705882352941	6.029411764705882	34
accepts	0.6666666666666666	7.305555555555555	36
access	0.018867924528301886	5.433962264150943	53
accessible	0.5625	7.34375	32
accident	0.02040816326530612	5.482993197278912	147
accidental	0.15789473684210525	6.526315789473684	19
accidentally	-0.11504424778761062	5.132743362831858	113
acclaim	-0.09090909090909091	5.545454545454546	22
acclaimed	0.40540540540540543	7.054054054054054	37
accompanied	0.18181818181818182	6.0227272727272725	44
accompany	0.5714285714285714	7.285714285714286	14
accompanying	0.25925925925925924	6.518518518518518	27
accomplish	0.125	5.84375	32
accomplished	0.38181818181818183	6.8	55
accomplishment	0.0	5.5	18
according	0.0136986301369863	5.671232876712328	146
account	-0.1702127659574468	4.968085106382978	94
accounts	0.1	5.75	20
accuracy	0.2857142857142857	6.380952380952381	42
accurate	0.33766233766233766	6.461038961038961	154
accurately	-0.058823529411764705	5.0588235294117645	34
accusations	0.0	5.214285714285714	14
accused	0.14285714285714285	6.063492063492063	63
accustomed	0.625	7.0	16
ace	-0.15151515151515152	4.96969696969697	33
achieve	0.041666666666666664	5.520833333333333	96
achieved	0.2857142857142857	6.414285714285715	70
achievement	0.52	7.226666666666667	75
achievements	0.7	7.8	20
achieves	0.38461538461538464	6.461538461538462	26
achieving	0.2222222222222222	5.444444444444445	18
achilles	0.75	7.3125	16
acid	-0.3191489361702128	3.872340425531915	47
acknowledge	-0.07142857142857142	5.107142857142857	28
acquaintance	0.29411764705882354	5.9411764705882355	17
acquaintances	0.16666666666666666	6.25	12
acquire	-0.14285714285714285	5.142857142857143	14
acquired	0.18181818181818182	6.136363636363637	22
across	0.0	5.434426229508197	488
act	-0.20063191153238547	4.725118483412322	633
acted	-0.04477611940298507	5.340298507462687	335
acting	-0.2475864216754905	4.55932731236375	3211
action	0.07797878976918278	5.731752963194011	1603
actioner	0.0	5.5	12
actions	0.28484848484848485	6.460606060606061	165
active	0.2972972972972973	6.513513513513513	37
actively	-0.06666666666666667	5.8	15
activities	0.13636363636363635	5.9772727272727275	44
activity	0.02857142857142857	5.742857142857143	35
actor	-0.03194103194103194	5.3767403767403765	1221
actors	-0.06241580601706331	5.221374045801527	2227
actress	0.007704160246533128	5.523882896764253	649
actresses	0.11475409836065574	5.967213114754099	183
acts	-0.07042253521126761	5.262910798122066	213
actual	-0.09803921568627451	5.174019607843137	408
actuality	0.1	6.05	20
actually	-0.14893617021276595	4.884828862164662	2162
ad	-0.24050632911392406	4.670886075949367	79
ada	-0.7	3.95	20
adam	0.17318435754189945	6.072625698324022	179
adams	0.3	6.1	40
adapt	0.25	6.166666666666667	24
adaptation	0.02304147465437788	5.566820276497696	217
adaptations	0.09523809523809523	6.0	42
adapted	0.4117647058823529	6.544117647058823	68
adapting	0.09090909090909091	5.636363636363637	11
adaption	-0.3333333333333333	4.233333333333333	30
add	-0.07582938388625593	5.194312796208531	422
added	0.09401709401709402	5.794871794871795	234
addict	0.18518518518518517	6.407407407407407	27
addicted	0.3023255813953488	6.790697674418604	43
addiction	0.3333333333333333	6.4	30
addicts	-0.14285714285714285	5.714285714285714	14
adding	0.0975609756097561	5.902439024390244	82
addition	0.18681318681318682	6.126373626373627	182
additional	0.17073170731707318	6.121951219512195	41
additionally	-0.047619047619047616	5.0476190476190474	21
additions	0.2727272727272727	6.909090909090909	11
address	0.1875	5.6875	32
addressed	0.0	5.8125	16
addresses	0.125	5.875	16
addressing	-0.05263157894736842	5.578947368421052	19
adds	0.4	6.876470588235295	170
adelaide	1.0	9.25	12
adele	0.6923076923076923	8.153846153846153	13
adept	0.2727272727272727	5.636363636363637	11
adequate	-0.11428571428571428	5.3428571428571425	70
adequately	-0.30434782608695654	4.826086956521739	23
aditya	0.42857142857142855	7.142857142857143	14
administration	-0.06666666666666667	5.333333333333333	15
admirable	0.17073170731707318	5.7560975609756095	41
admirably	0.5294117647058824	7.588235294117647	17
admiration	0.4	7.15	20
admire	0.08196721311475409	5.540983606557377	61
admired	0.2857142857142857	6.714285714285714	28
admirer	-0.043478260869565216	4.6521739130434785	23
admirers	-0.06666666666666667	5.133333333333334	15
admiring	0.09090909090909091	5.181818181818182	11
admission	0.3076923076923077	6.576923076923077	26
admit	-0.017421602787456445	5.452961672473868	287
admits	0.16666666666666666	5.916666666666667	24
admitted	0.17647058823529413	5.9411764705882355	34
admittedly	-0.30434782608695654	4.405797101449275	69
admitting	0.0	5.333333333333333	12
adolescent	-0.20930232558139536	4.767441860465116	43
adolf	0.45454545454545453	6.636363636363637	11
adopt	0.0	5.6875	16
adopted	0.2727272727272727	6.454545454545454	33
adopts	0.09090909090909091	5.818181818181818	11
adorable	0.41379310344827586	7.068965517241379	58
adore	0.3142857142857143	7.142857142857143	35
adored	0.4444444444444444	7.222222222222222	18
adrian	0.16129032258064516	6.129032258064516	31
ads	-0.6842105263157895	3.526315789473684	19
adult	0.2	6.183333333333334	240
adulterous	0.38461538461538464	6.153846153846154	13
adultery	0.05263157894736842	5.2631578947368425	19
adulthood	0.23076923076923078	6.615384615384615	13
adults	0.22994652406417113	6.235294117647059	187
advance	-0.0967741935483871	5.17741935483871	62
advanced	0.40540540540540543	6.756756756756757	37
advancement	0.2857142857142857	7.142857142857143	14
advances	0.2631578947368421	6.2105263157894735	19
advantage	0.25333333333333335	6.253333333333333	75
adventure	0.36666666666666664	6.870833333333334	240
adventures	0.34	6.33	100
adventurous	0.5294117647058824	7.588235294117647	17
adversity	0.875	8.125	16
advertised	-0.08571428571428572	5.0285714285714285	35
advertisement	0.125	5.875	16
advertisements	-0.42857142857142855	4.428571428571429	14
advertising	-0.22727272727272727	4.636363636363637	44
advice	-0.359375	4.234375	128
advise	-0.45	3.775	40
advised	0.17647058823529413	6.176470588235294	34
adviser	1.0	8.083333333333334	12
advocate	0.06666666666666667	5.933333333333334	15
ae	1.0	8.25	24
aesthetic	0.2222222222222222	5.944444444444445	18
affair	0.011494252873563218	5.454022988505747	174
affairs	0.23076923076923078	6.0	39
affect	0.5319148936170213	7.319148936170213	47
affected	0.16666666666666666	6.283333333333333	60
affecting	0.6666666666666666	7.875	24
affection	0.8181818181818182	8.181818181818182	44
affections	0.3333333333333333	6.722222222222222	18
affects	0.3181818181818182	6.25	44
affinity	0.06666666666666667	5.666666666666667	15
affleck	-0.48148148148148145	3.6666666666666665	27
affluent	0.875	7.9375	16
afford	-0.09090909090909091	5.0181818181818185	55
afghanistan	-0.2	4.266666666666667	15
afi	0.5555555555555556	7.888888888888889	18
afloat	0.0	5.0	14
aforementioned	-0.22807017543859648	4.701754385964913	57
afraid	0.0410958904109589	5.602739726027397	146
africa	0.25773195876288657	6.206185567010309	97
african	0.36923076923076925	6.938461538461539	130
africans	0.3333333333333333	6.666666666666667	12
afro	0.2857142857142857	6.5	14
afterlife	0.06666666666666667	5.6	15
aftermath	0.46153846153846156	6.923076923076923	26
afternoon	0.09090909090909091	5.8522727272727275	88
afterthought	-0.42857142857142855	4.428571428571429	14
afterward	-0.09090909090909091	5.363636363636363	22
afterwards	0.04918032786885246	5.80327868852459	61
agatha	0.375	6.8125	16
age	0.3014705882352941	6.488970588235294	544
aged	0.03333333333333333	5.525	120
agency	0.18181818181818182	6.090909090909091	44
agenda	0.0	5.5	32
agent	0.08771929824561403	5.426900584795321	171
agents	-0.14893617021276595	4.829787234042553	47
ages	0.5	7.227941176470588	136
aggression	0.06666666666666667	6.2	15
aggressive	0.21428571428571427	5.678571428571429	28
aging	0.19230769230769232	6.038461538461538	52
agnes	0.2727272727272727	6.545454545454546	11
ago	0.13214990138067062	5.944773175542406	507
agony	-0.3333333333333333	4.533333333333333	30
agree	-0.04377104377104377	5.3367003367003365	297
agreed	-0.4418604651162791	3.8372093023255816	43
agreeing	-1.0	2.357142857142857	14
agrees	0.2727272727272727	6.431818181818182	44
ah	-0.3488372093023256	4.27906976744186	43
ahead	0.058823529411764705	5.652406417112299	187
ahem	-0.5714285714285714	3.7857142857142856	14
ahh	-0.09090909090909091	4.818181818181818	11
ahmad	1.0	8.3	30
ai	-0.07692307692307693	6.0	13
aid	-0.09803921568627451	4.921568627450981	51
aided	0.375	6.375	32
aids	0.4090909090909091	6.886363636363637	44
aiello	1.0	8.863636363636363	22
ailing	0.45454545454545453	6.7272727272727275	11
aim	-0.37777777777777777	4.6	45
aime	0.6666666666666666	7.277777777777778	18
aimed	-0.25	4.357142857142857	56
aiming	-0.5384615384615384	3.5384615384615383	26
aimless	-0.4666666666666667	4.733333333333333	15
aimlessly	-0.5714285714285714	3.2857142857142856	14
aims	0.2222222222222222	6.555555555555555	18
air	-0.025477707006369428	5.426751592356688	314
aircraft	-0.4117647058823529	3.8823529411764706	17
aired	0.18840579710144928	6.36231884057971	69
airing	0.1	5.6	20
airline	-0.45454545454545453	3.6363636363636362	11
airplane	-0.1111111111111111	5.133333333333334	45
airport	-0.2222222222222222	4.666666666666667	54
airwolf	0.8333333333333334	8.333333333333334	12
ajay	-1.0	2.1379310344827585	29
aka	-0.12087912087912088	5.21978021978022	91
akin	-0.3333333333333333	4.333333333333333	24
akira	0.8461538461538461	8.23076923076923	13
akshay	-0.13793103448275862	4.4655172413793105	58
al	0.06878306878306878	5.8994708994708995	189
ala	-0.07142857142857142	5.428571428571429	28
alain	0.625	7.0625	16
alan	0.21019108280254778	6.063694267515924	157
alarm	-0.18181818181818182	4.954545454545454	22
alarming	-0.3333333333333333	4.0	12
alas	-0.38095238095238093	4.380952380952381	84
alba	-0.3103448275862069	4.379310344827586	29
albeit	0.20454545454545456	6.090909090909091	88
albert	0.28104575163398693	6.30718954248366	153
album	0.44680851063829785	7.0638297872340425	47
albums	0.47368421052631576	7.368421052631579	19
alcohol	0.14285714285714285	6.171428571428572	35
alcoholic	0.10526315789473684	5.684210526315789	38
alcoholism	0.25	6.75	16
alec	0.05555555555555555	5.805555555555555	36
alert	-0.12195121951219512	4.804878048780488	41
alex	-0.09836065573770492	5.278688524590164	122
alexander	0.6285714285714286	7.457142857142857	70
alexandra	0.0	5.642857142857143	14
alexandre	0.8181818181818182	8.848484848484848	33
alfred	0.2653061224489796	6.63265306122449	49
ali	-0.45454545454545453	3.727272727272727	22
alias	-0.45454545454545453	4.454545454545454	11
alibi	0.8181818181818182	7.181818181818182	11
alice	-0.1619047619047619	5.285714285714286	105
alicia	0.45098039215686275	6.7254901960784315	51
alien	-0.36318407960199006	4.4278606965174125	201
alienate	0.625	6.5625	16
alienated	0.5	6.5	12
alienation	0.06666666666666667	5.4	15
aliens	-0.3793103448275862	4.183908045977011	87
alike	0.30434782608695654	6.6521739130434785	69
alison	0.7647058823529411	8.117647058823529	51
alive	-0.03508771929824561	5.482456140350878	228
allan	0.05263157894736842	6.157894736842105	19
alleged	-0.4375	3.59375	32
allegedly	-0.2222222222222222	4.722222222222222	18
allegorical	0.5384615384615384	7.384615384615385	13
allegory	-0.058823529411764705	5.411764705882353	17
allen	0.15343915343915343	5.597883597883598	189
alley	-0.3142857142857143	4.285714285714286	35
alliance	0.38461538461538464	6.884615384615385	26
alligator	-0.5294117647058824	3.9411764705882355	17
allison	0.38461538461538464	6.461538461538462	13
allow	-0.06766917293233082	5.097744360902255	133
allowed	-0.05027932960893855	5.340782122905028	179
allowing	0.0625	5.75	64
allows	0.4645669291338583	7.070866141732283	127
allure	0.2	6.4	15
alluring	0.23076923076923078	5.6923076923076925	13
allusions	-0.2222222222222222	5.277777777777778	18
ally	-0.1724137931034483	4.9655172413793105	29
almighty	0.25	5.8125	16
almost	0.015228426395939087	5.562182741116751	1576
alone	-0.044444444444444446	5.301851851851852	540
along	0.10567296996662959	5.832035595105673	899
alongside	-0.05555555555555555	5.277777777777778	36
alot	0.15151515151515152	6.333333333333333	33
alpha	-0.25	4.875	16
already	-0.08272859216255443	5.25544267053701	689
alright	-0.6043956043956044	3.5824175824175826	91
also	0.22340425531914893	6.248448581560283	4512
alter	-0.0967741935483871	5.419354838709677	31
altered	-0.3888888888888889	4.388888888888889	36
altering	0.38461538461538464	7.076923076923077	13
alternate	-0.10638297872340426	5.404255319148936	47
alternately	-0.1111111111111111	5.333333333333333	18
alternating	0.6923076923076923	7.461538461538462	13
alternative	0.4	6.625	40
although	0.17246835443037975	6.112341772151899	1264
altman	0.06666666666666667	5.15	60
altogether	-0.16666666666666666	5.05	60
alvin	0.9047619047619048	9.214285714285714	42
always	0.29259259259259257	6.470987654320988	1620
amanda	-0.09523809523809523	5.571428571428571	42
amateur	-0.5268817204301075	3.4193548387096775	93
amateurish	-0.7522123893805309	2.831858407079646	113
amateurs	-0.8333333333333334	3.0833333333333335	12
amazed	0.034482758620689655	5.609195402298851	87
amazes	-0.38461538461538464	4.538461538461538	13
amazing	0.5858895705521472	7.811349693251533	652
amazingly	0.024390243902439025	5.646341463414634	82
amazon	0.6	7.8	45
amber	-0.2	5.066666666666666	15
ambiance	-0.1	5.35	20
ambiguity	0.2	6.15	20
ambiguous	0.3142857142857143	6.514285714285714	35
ambition	0.0	5.694444444444445	36
ambitions	-0.043478260869565216	5.695652173913044	23
ambitious	0.07042253521126761	5.605633802816901	71
america	0.12716763005780346	5.91907514450867	346
american	0.13901345291479822	5.894170403587444	1115
americans	0.17045454545454544	6.1647727272727275	176
amiable	0.6	7.266666666666667	15
amid	0.07692307692307693	6.0	26
amidst	0.0967741935483871	5.741935483870968	31
amin	-1.0	2.5	14
amitabh	0.061224489795918366	5.836734693877551	49
amnesia	-0.42857142857142855	4.857142857142857	14
amok	-0.1111111111111111	4.944444444444445	18
among	0.2559366754617414	6.274406332453826	379
amongst	-0.18181818181818182	4.863636363636363	88
amoral	0.0	5.625	16
amos	0.625	7.3125	16
amount	-0.0735930735930736	5.121212121212121	231
amounts	-0.2916666666666667	4.354166666666667	48
ample	-0.06666666666666667	5.5	30
amrita	0.7777777777777778	8.481481481481481	27
amuse	0.25	6.4375	16
amused	-0.28205128205128205	4.358974358974359	39
amusement	0.2903225806451613	6.258064516129032	31
amusing	-0.04182509505703422	5.4562737642585555	263
amusingly	-0.2857142857142857	4.571428571428571	14
amy	-0.45454545454545453	4.2272727272727275	44
ana	0.23076923076923078	5.6923076923076925	13
anakin	-0.17647058823529413	5.764705882352941	17
anal	-0.7333333333333333	3.2	15
analogy	0.07692307692307693	5.3076923076923075	13
analysis	0.047619047619047616	5.928571428571429	42
analyze	0.30434782608695654	6.434782608695652	23
ancestor	-0.38461538461538464	4.769230769230769	13
ancestors	0.23076923076923078	6.384615384615385	13
anchor	-0.2	4.85	20
anchorman	0.06666666666666667	5.733333333333333	15
anchors	1.0	8.066666666666666	30
ancient	-0.14035087719298245	5.245614035087719	114
anders	0.3333333333333333	6.6	15
anderson	0.009523809523809525	5.6571428571428575	105
andie	0.0	5.666666666666667	12
andre	0.84	8.2	50
andrea	-0.16666666666666666	5.166666666666667	12
andrei	0.4666666666666667	7.466666666666667	15
andrew	0.3176470588235294	6.329411764705882	85
andrews	0.7096774193548387	7.774193548387097	62
android	-0.75	3.8125	16
andy	0.19745222929936307	6.477707006369426	157
ang	-0.25	4.125	24
angel	0.04065040650406504	5.772357723577236	123
angela	-0.2727272727272727	4.409090909090909	44
angeles	0.061224489795918366	5.6938775510204085	49
angelina	-0.0625	4.96875	32
angelo	0.15789473684210525	6.052631578947368	19
angels	-0.03896103896103896	5.376623376623376	77
anger	0.24731182795698925	6.32258064516129	93
angie	0.2571428571428571	6.314285714285714	35
angle	0.11504424778761062	5.743362831858407	113
angles	0.10204081632653061	5.642857142857143	98
angry	-0.12195121951219512	4.926829268292683	164
angst	-0.09090909090909091	5.393939393939394	33
anguish	0.047619047619047616	5.619047619047619	21
anguished	0.16666666666666666	6.666666666666667	12
anil	-0.8064516129032258	2.064516129032258	31
animal	-0.20481927710843373	4.692771084337349	166
animals	0.23809523809523808	6.214285714285714	210
animated	0.36666666666666664	6.666666666666667	240
animation	0.36231884057971014	6.599033816425121	414
animations	0.47368421052631576	7.052631578947368	19
animator	-0.125	5.125	16
animators	0.38461538461538464	6.461538461538462	13
anime	0.5434782608695652	6.989130434782608	92
aniston	-0.07692307692307693	5.269230769230769	26
anita	-0.1	4.85	20
ankle	0.2727272727272727	6.363636363636363	11
ann	0.27692307692307694	6.2384615384615385	130
anna	0.3904761904761905	6.828571428571428	105
anne	0.051094890510948905	5.868613138686132	137
annie	-0.37037037037037035	4.814814814814815	54
anniversary	0.4666666666666667	7.066666666666666	15
announce	0.09090909090909091	5.2727272727272725	11
announced	0.10344827586206896	5.655172413793103	29
